step_uid,case_external_id,step_number,step_action_raw,step_expected_raw,mapped_keyword_id,mapping_confidence,mapping_notes,mapping_status
CCU-232185-1,CCU-232185,1,長按面板 SELECT 按鈕 設定 LIGHT4 按鈕 OFF,LIGHT4 按鈕 OFF,,,,unmapped
CCU-232186-1,CCU-232186,1,長按面板 SELECT 按鈕 設定 LIGHT5 按鈕 OFF,LIGHT5 按鈕 OFF,,,,unmapped
CCU-232187-1,CCU-232187,1,長按面板 SELECT 按鈕 設定 LIGHT6 按鈕 OFF,LIGHT6 按鈕 OFF,,,,unmapped
CCU-232188-1,CCU-232188,1,長按面板 SELECT 按鈕 設定 FRIDGE 按鈕 OFF,FRIDGE 按鈕 OFF,,,,unmapped
CCU-232189-1,CCU-232189,1,長按面板 SELECT 按鈕 設定 AWNING1 按鈕 OFF,AWNING1 按鈕 OFF,,,,unmapped
CCU-232190-1,CCU-232190,1,長按面板 SELECT 按鈕 設定 AWNING2 按鈕 OFF,AWNING2 按鈕 OFF,,,,unmapped
CCU-232191-1,CCU-232191,1,長按面板 SELECT 按鈕 設定 SLIDE1 按鈕 OFF,SLIDE1 按鈕 OFF,,,,unmapped
CCU-232192-1,CCU-232192,1,長按面板 SELECT 按鈕 設定 SLIDE2 按鈕 OFF,SLIDE2 按鈕 OFF,,,,unmapped
CCU-232193-1,CCU-232193,1,長按面板 SELECT 按鈕 設定 SLIDE3 按鈕 OFF,SLIDE3 按鈕 OFF,,,,unmapped
CCU-232194-1,CCU-232194,1,長按面板 SELECT 按鈕 設定 SLIDE4 按鈕 OFF,SLIDE4 按鈕 OFF,,,,unmapped
CCU-232195-1,CCU-232195,1,長按面板 SELECT 按鈕 設定 SLIDE5 按鈕 OFF,SLIDE5 按鈕 OFF,,,,unmapped
CCU-232196-1,CCU-232196,1,長按面板 SELECT 按鈕 設定 GRAY2 水位顯示 OFF,GRAY2 水位顯示 OFF,,,,unmapped
CCU-232197-1,CCU-232197,1,長按面板 SELECT 按鈕 設定 GRAY3 水位顯示 OFF,GRAY3 水位顯示 OFF,,,,unmapped
CCU-232198-1,CCU-232198,1,長按面板 SELECT 按鈕 設定 BLACK2 水位顯示 OFF,BLACK2 水位顯示 OFF,,,,unmapped
CCU-232199-1,CCU-232199,1,長按面板 SELECT 按鈕 設定 WiFi 燈 OFF,WiFi 燈 OFF,,,,unmapped
CCU-232200-1,CCU-232200,1,查看 APP,WATER HEATER ELECTRIC 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232201-1,CCU-232201,1,查看 APP,WATER HEATER GAS 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232202-1,CCU-232202,1,查看 APP,LIGHT1 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232203-1,CCU-232203,1,查看 APP,LIGHT2 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232204-1,CCU-232204,1,查看 APP,LIGHT3 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232205-1,CCU-232205,1,查看 APP,TANK HEATER 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232206-1,CCU-232206,1,查看 APP,WATER PUMP 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232207-1,CCU-232207,1,查看 APP,LIGHT4 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232208-1,CCU-232208,1,查看 APP,LIGHT5 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232209-1,CCU-232209,1,查看 APP,LIGHT6 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232210-1,CCU-232210,1,查看 APP,FRIDGE 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232211-1,CCU-232211,1,查看 APP,AWNING1 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232212-1,CCU-232212,1,查看 APP,AWNING2 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232213-1,CCU-232213,1,查看 APP,SLIDE1 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232214-1,CCU-232214,1,查看 APP,SLIDE2 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232215-1,CCU-232215,1,查看 APP,SLIDE3 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232216-1,CCU-232216,1,查看 APP,SLIDE4 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232217-1,CCU-232217,1,查看 APP,SLIDE5 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232218-1,CCU-232218,1,查看 APP,GRAY2 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232219-1,CCU-232219,1,查看 APP,GRAY3 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232220-1,CCU-232220,1,查看 APP,BLACK2 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-232221-1,CCU-232221,1,查看 APP,WiFi 無顯示,KW-ALIAS-CHECK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-143-1,CCU-143,1,點擊 上下左右,動作流程需符合 [tlInlineImage]2[/tlInlineImage],KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-143-2,CCU-143,2,idle 7 sec,動作流程符合附件,,,,unmapped
CCU-143-3,CCU-143,3,"設定 ""mode & fan""",動作流程符合附件,KW-ALIAS-INPUT,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-143-4,CCU-143,4,"設定 ""temp""",動作流程符合附件,KW-ALIAS-INPUT,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-143-5,CCU-143,5,"回到 “options""",符合附件,,,,unmapped
CCU-143-6,CCU-143,6,短按 及 長按,動作正確,,,,unmapped
CCU-174-1,CCU-174,1,步驟 1: 點擊按鈕 | 預期結果: 1. 介面顯示 一個選取方塊,測試通過,,,,unmapped
CCU-176-1,CCU-176,1,"步驟 1: 無動作 | 預期結果: 1. 應選取 ""ZONE 1""溫度數值",測試通過,,,,unmapped
CCU-177-1,CCU-177,1,長按 上下 增加設定數值,"1.長按 上下 連續增加設定數值 2. 點擊 上下 增加設定數值+/- 1 3. 點擊 左右 切換 ZONE 4. 點擊 “SEL"" 儲存設定 5. 點擊 “BACK” 不儲存回到主選單 顯示正常 6. 閒置7秒 回到主選單 不選取物件 顯示正常",,,,unmapped
CCU-177-2,CCU-177,2,點擊 上下 增加設定數值,"1.長按 上下 連續增加設定數值 2. 點擊 上下 增加設定數值+/- 1 3. 點擊 左右 切換 ZONE 4. 點擊 “SEL"" 儲存設定 5. 點擊 “BACK” 不儲存回到主選單 顯示正常 6. 閒置7秒 回到主選單 不選取物件 顯示正常",KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-177-3,CCU-177,3,點擊 左右 切換 ZONE,"1.長按 上下 連續增加設定數值 2. 點擊 上下 增加設定數值+/- 1 3. 點擊 左右 切換 ZONE 4. 點擊 “SEL"" 儲存設定 5. 點擊 “BACK” 不儲存回到主選單 顯示正常 6. 閒置7秒 回到主選單 不選取物件 顯示正常",KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-177-4,CCU-177,4,"點擊 “SEL"" 儲存設定","1.長按 上下 連續增加設定數值 2. 點擊 上下 增加設定數值+/- 1 3. 點擊 左右 切換 ZONE 4. 點擊 “SEL"" 儲存設定 5. 點擊 “BACK” 不儲存回到主選單 顯示正常 6. 閒置7秒 回到主選單 不選取物件 顯示正常",KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-177-5,CCU-177,5,點擊 “BACK” 不儲存回到主選單,"1.長按 上下 連續增加設定數值 2. 點擊 上下 增加設定數值+/- 1 3. 點擊 左右 切換 ZONE 4. 點擊 “SEL"" 儲存設定 5. 點擊 “BACK” 不儲存回到主選單 顯示正常 6. 閒置7秒 回到主選單 不選取物件 顯示正常",KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-177-6,CCU-177,6,閒置7秒 回到主選單 不選取物件,"1.長按 上下 連續增加設定數值 2. 點擊 上下 增加設定數值+/- 1 3. 點擊 左右 切換 ZONE 4. 點擊 “SEL"" 儲存設定 5. 點擊 “BACK” 不儲存回到主選單 顯示正常 6. 閒置7秒 回到主選單 不選取物件 顯示正常",,,,unmapped
CCU-178-1,CCU-178,1,點擊 上下 會切換 模式及風速,1. 點擊 上下 會切換 模式及風速 2. 點擊 左右 會切換 模式及風速 的 模式 3. 點擊 “SEL” 設定選取的物件 4. 雙擊 “SEL” 回到主選單 5. 點擊 “BACK”回到主選單 5. 閒置7秒 回到 主選單 不選取任何物件,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-178-2,CCU-178,2,點擊 左右 會切換 模式及風速 的 模式,1. 點擊 上下 會切換 模式及風速 2. 點擊 左右 會切換 模式及風速 的 模式 3. 點擊 “SEL” 設定選取的物件 4. 雙擊 “SEL” 回到主選單 5. 點擊 “BACK”回到主選單 5. 閒置7秒 回到 主選單 不選取任何物件,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-178-3,CCU-178,3,點擊 “SEL” 設定選取的物件,1. 點擊 上下 會切換 模式及風速 2. 點擊 左右 會切換 模式及風速 的 模式 3. 點擊 “SEL” 設定選取的物件 4. 雙擊 “SEL” 回到主選單 5. 點擊 “BACK”回到主選單 5. 閒置7秒 回到 主選單 不選取任何物件,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-178-4,CCU-178,4,雙擊 “SEL” 回到主選單,1. 點擊 上下 會切換 模式及風速 2. 點擊 左右 會切換 模式及風速 的 模式 3. 點擊 “SEL” 設定選取的物件 4. 雙擊 “SEL” 回到主選單 5. 點擊 “BACK”回到主選單 5. 閒置7秒 回到 主選單 不選取任何物件,,,,unmapped
CCU-178-5,CCU-178,5,點擊 “BACK”回到主選單,1. 點擊 上下 會切換 模式及風速 2. 點擊 左右 會切換 模式及風速 的 模式 3. 點擊 “SEL” 設定選取的物件 4. 雙擊 “SEL” 回到主選單 5. 點擊 “BACK”回到主選單 5. 閒置7秒 回到 主選單 不選取任何物件,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-178-6,CCU-178,6,閒置7秒 回到 主選單 不選取任何物件,1. 點擊 上下 會切換 模式及風速 2. 點擊 左右 會切換 模式及風速 的 模式 3. 點擊 “SEL” 設定選取的物件 4. 雙擊 “SEL” 回到主選單 5. 點擊 “BACK”回到主選單 5. 閒置7秒 回到 主選單 不選取任何物件,,,,unmapped
CCU-180-1,CCU-180,1,步驟 1: 無動作計時三分鐘 | 預期結果: LCD背光自動關閉,測試通過,,,,unmapped
CCU-181-1,CCU-181,1,步驟 1: 點擊 IOT面板 的 HVAC按鈕 | 預期結果: 1. IOT面板HVAC按鈕由藍轉白 2. LCD面板 mode & fan default = OFF & LOW 與 上一次設定切換,測試通過,,,,unmapped
CCU-182-1,CCU-182,1,步驟 1: 選取進入option | 預期結果: 選取方塊 外框為白色 選定為白底黑字,測試通過,,,,unmapped
CCU-183-1,CCU-183,1,點擊進入Options頁面,快捷功能 1. 預設值為 Llight 1 2. 設定後 與 Light 3 互動,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-183-2,CCU-183,2,點擊 進入A 點擊 Light 1 設定到 Light 3,快捷功能 1. 預設值為 Llight 1 2. 設定後 與 Light 3 互動,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-184-1,CCU-184,1,點擊進入Options頁面,快捷功能 1. 預設值為 Llight 2 2. 設定後 與 Light 4 互動,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-184-2,CCU-184,2,點擊 進入B 點擊 Light 2 設定到 Light 4,快捷功能 1. 預設值為 Llight 2 2. 設定後 與 Light 4 互動,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-185-1,CCU-185,1,點擊進入Options頁面,兩個暖氣裝置是否正常輸出,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-185-2,CCU-185,2,進入Heating,兩個暖氣裝置是否正常輸出,,,,unmapped
CCU-185-3,CCU-185,3,點擊 Furnace + Heat Strip,兩個暖氣裝置是否正常輸出,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-185-4,CCU-185,4,開啟暖氣,兩個暖氣裝置是否正常輸出,,,,unmapped
CCU-186-1,CCU-186,1,點擊進入Options頁面,Furnace暖氣裝置是否正常輸出,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-186-2,CCU-186,2,進入Heating,Furnace暖氣裝置是否正常輸出,,,,unmapped
CCU-186-3,CCU-186,3,點擊 Furnace,Furnace暖氣裝置是否正常輸出,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-186-4,CCU-186,4,開啟暖氣,Furnace暖氣裝置是否正常輸出,,,,unmapped
CCU-187-1,CCU-187,1,點擊進入Options頁面,Heat Strip暖氣裝置是否正常輸出,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-187-2,CCU-187,2,進入Heating,Heat Strip暖氣裝置是否正常輸出,,,,unmapped
CCU-187-3,CCU-187,3,點擊 Heat Strip,Heat Strip暖氣裝置是否正常輸出,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-187-4,CCU-187,4,開啟暖氣,Heat Strip暖氣裝置是否正常輸出,,,,unmapped
CCU-188-1,CCU-188,1,點擊 進入 Config,對應的Tank 與主業面上方刻度表 開啟關閉相同,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-188-2,CCU-188,2,點擊 Gray2 enable / enable,對應的Tank 與主業面上方刻度表 開啟關閉相同,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-188-3,CCU-188,3,點擊 Gray3 enable / enable,對應的Tank 與主業面上方刻度表 開啟關閉相同,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-188-4,CCU-188,4,點擊 Black2 enable / enable,對應的Tank 與主業面上方刻度表 開啟關閉相同,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-188-5,CCU-188,5,點擊 Zone2 enable / enable,對應的Tank 與主業面上方刻度表 開啟關閉相同,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-189-1,CCU-189,1,點擊進入Options頁面,是否與燒入版本相同,KW-ALIAS-CLICK,manual,auto-seeded by high-level action verb; needs human confirmation,manual_only
CCU-189-2,CCU-189,2,進入version,是否與燒入版本相同,,,,unmapped
CCU-231043-1,CCU-231043,1,LCD 主頁 FRESH,FRESH 顯示正常,,,,unmapped
CCU-231044-1,CCU-231044,1,LCD 主頁 GRAY,GRAY 顯示正常,,,,unmapped
CCU-231045-1,CCU-231045,1,LCD 主頁 BLACK,BLACK 顯示正常,,,,unmapped
CCU-231046-1,CCU-231046,1,LCD 主頁 GRAY_2,GRAY_2 顯示正常,,,,unmapped
CCU-231047-1,CCU-231047,1,LCD 主頁 GRAY_3,GRAY_3 顯示正常,,,,unmapped
CCU-231048-1,CCU-231048,1,LCD 主頁 BLACK_2,BLACK_2 顯示正常,,,,unmapped
CCU-231049-1,CCU-231049,1,1.點擊進入Options頁面 2.選取 Config 3.將 Gray2 選取為 Enable,LCD 首頁 GRAY2 顯示正常,,,,unmapped
CCU-231050-1,CCU-231050,1,1.點擊進入Options頁面 2.選取 Config 3.將 Gray2 選取為 Disable,LCD 首頁 GRAY2 不顯示,,,,unmapped
CCU-231051-1,CCU-231051,1,1.點擊進入Options頁面 2.選取 Config 3.將 Gray3 選取為 Enable,LCD 首頁 GRAY3 顯示正常,,,,unmapped
CCU-231052-1,CCU-231052,1,1.點擊進入Options頁面 2.選取 Config 3.將 Gray3 選取為 Enable,LCD 首頁 GRAY3 不顯示,,,,unmapped
CCU-231053-1,CCU-231053,1,1.點擊進入Options頁面 2.選取 Config 3.將 Black2 選取為 Enable,LCD 首頁 Black2 顯示正常,,,,unmapped
CCU-231054-1,CCU-231054,1,1.點擊進入Options頁面 2.選取 Config 3.將 Black2 選取為 Enable,LCD 首頁 Black2 不顯示,,,,unmapped
CCU-230989-1,CCU-230989,1,APP 完成連線,APP 連線成功,,,,unmapped
CCU-230989-2,CCU-230989,2,Light 1 修改成 Living Room,Lcd light 1 的名稱會改變成 Living Room,,,,unmapped
CCU-191-1,CCU-191,1,APP 完成連線,APP 連線成功,,,,unmapped
CCU-191-2,CCU-191,2,Light 2 修改成 Kitchen,Lcd light 2 的名稱會改變成 Kitchen,,,,unmapped
CCU-230991-1,CCU-230991,1,APP 完成連線,APP 連線成功,,,,unmapped
CCU-230991-2,CCU-230991,2,Light 3 修改成 Bedroom,Lcd light 3 的名稱會改變成 Bedroom,,,,unmapped
CCU-230992-1,CCU-230992,1,APP 完成連線,APP 連線成功,,,,unmapped
CCU-230992-2,CCU-230992,2,Light 4 修改成 Exterior,Lcd light 4 的名稱會改變成 Exterior,,,,unmapped
CCU-230993-1,CCU-230993,1,APP 完成連線,APP 連線成功,,,,unmapped
CCU-230993-2,CCU-230993,2,Light 5 修改成 Bathroom,Lcd light 5 的名稱會改變成 Bathroom,,,,unmapped
CCU-230994-1,CCU-230994,1,APP 完成連線,APP 連線成功,,,,unmapped
CCU-230994-2,CCU-230994,2,Light 6 修改成 Garage,Lcd light 6 的名稱會改變成 Garage,,,,unmapped
CCU-230995-1,CCU-230995,1,APP 完成連線,APP 連線成功,,,,unmapped
CCU-230995-2,CCU-230995,2,Light 7 修改成 Galley,Lcd light 7 的名稱會改變成 Galley,,,,unmapped
CCU-230996-1,CCU-230996,1,APP 完成連線,APP 連線成功,,,,unmapped
CCU-230996-2,CCU-230996,2,Light 8 修改成 Dinette,Lcd light 8 的名稱會改變成 Dinette,,,,unmapped
CCU-192-1,CCU-192,1,APP 完成連線,APP 連線成功,,,,unmapped
CCU-192-2,CCU-192,2,"呼叫 ""Living Room light on""",Light 1 開啟,,,,unmapped
CCU-231055-1,CCU-231055,1,APP 完成連線,APP 連線成功,,,,unmapped
CCU-231055-3,CCU-231055,3,"呼叫 ""Living Room light off""",Light 1 關閉,,,,unmapped
CCU-230997-1,CCU-230997,1,APP 完成連線,APP 連線成功,,,,unmapped
CCU-230997-2,CCU-230997,2,"呼叫 ""Kitchen light on""",Light 2 開啟,,,,unmapped
CCU-231056-1,CCU-231056,1,APP 完成連線,APP 連線成功,,,,unmapped
CCU-231056-3,CCU-231056,3,"呼叫 ""Kitchen light off""",Light 2 關閉,,,,unmapped
CCU-230998-1,CCU-230998,1,APP 完成連線,APP 連線成功,,,,unmapped
CCU-230998-2,CCU-230998,2,"呼叫 ""Bedroom light on""",Light 3 開啟,,,,unmapped
CCU-231057-1,CCU-231057,1,APP 完成連線,APP 連線成功,,,,unmapped
CCU-231057-3,CCU-231057,3,"呼叫 ""Bedroom light off""",Light 3 關閉,,,,unmapped
CCU-230999-1,CCU-230999,1,APP 完成連線,APP 連線成功,,,,unmapped
CCU-230999-2,CCU-230999,2,"呼叫 ""Exterior light on""",Light 4 開啟,,,,unmapped
CCU-231058-1,CCU-231058,1,APP 完成連線,APP 連線成功,,,,unmapped
